City,Postal Code,Sub-Category,Product Name,Sales,Quantity,Discount,Year,Month
Philadelphia,19140,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,2014,10
Philadelphia,19140,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,2014,10
Philadelphia,19140,Storage,Eldon Simplefile Box Office,59.712,6,0.2,2014,10
Philadelphia,19140,Labels,Avery 489,24.84,3,0.2,2014,10
Houston,77070,Binders,Round Ring Binders,2.08,5,0.8,2012,9
Houston,77070,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,2012,9
Los Angeles,90004,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,2012,11
Portland,97206,Paper,Staples,141.76,5,0.2,2012,9
Portland,97206,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,2012,9
Portland,97206,Paper,Xerox 216,31.104,6,0.2,2012,9
Tamarac,33319,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,2013,12
Tamarac,33319,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,2013,12
Tamarac,33319,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,2013,12
Columbus,43229,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,2013,11
Columbus,43229,Labels,Avery 512,18.496,8,0.2,2013,11
Columbus,43229,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,2013,11
Columbus,43229,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,2013,11
Colorado Springs,80906,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,2011,12
Colorado Springs,80906,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,2011,12
Colorado Springs,80906,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,2011,12
Colorado Springs,80906,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,2011,12
Colorado Springs,80906,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,2011,12
Belleville,7109,Paper,Xerox 223,32.4,5,0.0,2013,10
Belleville,7109,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,2013,10
Belleville,7109,Paper,Xerox 1939,56.91,3,0.0,2013,10
Belleville,7109,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,2013,10
Belleville,7109,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,2013,10
Chicago,60623,Tables,BPI Conference Tables,219.075,3,0.5,2014,11
New York City,10024,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,2012,5
Taylor,48180,Art,Newell 350,9.84,3,0.0,2011,12
Lakewood,8701,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0.0,2011,6
Lakewood,8701,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0.0,2011,6
Arlington,22204,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2014,4
Arvada,80004,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,2013,9
Arvada,80004,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,2013,9
Arvada,80004,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,2013,9
Arvada,80004,Labels,Avery 509,6.264,3,0.2,2013,9
Hackensack,7601,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0.0,2011,9
Saint Petersburg,33710,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,2011,8
Saint Petersburg,33710,Paper,Xerox 21,15.552,3,0.2,2011,8
Philadelphia,19143,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,2011,12
New York City,10024,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,2011,11
New York City,10024,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,2011,11
New York City,10024,Phones,Panasonic Kx-TS550,275.94,6,0.0,2011,11
New York City,10024,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,2011,11
New York City,10024,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0.0,2011,11
Long Beach,90805,Fasteners,OIC Binder Clips,7.16,2,0.0,2011,9
Hesperia,92345,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,2013,4
Hesperia,92345,Accessories,Logitech Wireless Headset h800,99.99,1,0.0,2013,4
Murfreesboro,37130,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,2014,11
Philadelphia,19143,Phones,Aastra 57i VoIP phone,290.898,3,0.4,2013,8
Philadelphia,19143,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,2013,8
Philadelphia,19143,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,2013,8
Philadelphia,19143,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,2013,8
Philadelphia,19143,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,2013,8
Philadelphia,19134,Phones,AT&T 841000 Phone,82.8,2,0.4,2013,4
Philadelphia,19134,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,2013,4
Philadelphia,19134,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,2013,4
Los Angeles,90045,Binders,Storex Dura Pro Binders,4.752,1,0.2,2012,9
Los Angeles,90045,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,2012,9
Los Angeles,90045,Binders,Avery Non-Stick Binders,14.368,4,0.2,2012,9
San Francisco,94122,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2011,7
San Francisco,94122,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,2011,7
Layton,84041,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2012,6
Philadelphia,19140,Art,Newell 314,17.856,4,0.2,2011,4
Philadelphia,19140,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,2011,4
Philadelphia,19140,Fasteners,Staples,30.992,13,0.2,2011,4
Philadelphia,19140,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,2011,4
Austin,78745,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,2012,12
San Francisco,94122,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,2014,6
Lowell,1852,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0.0,2014,7
Lowell,1852,Paper,Staples,24.56,2,0.0,2014,7
Lowell,1852,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,2014,7
New York City,10009,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2013,9
New York City,10009,Paper,Xerox 1881,24.56,2,0.0,2013,9
New York City,10009,Binders,Acco Hanging Data Binders,3.048,1,0.2,2013,9
New York City,10009,Paper,Xerox 1881,49.12,4,0.0,2013,9
New York City,10009,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,2013,9
New York City,10035,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,2013,4
New York City,10035,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0.0,2013,4
New York City,10035,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0.0,2013,4
New York City,10035,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0.0,2013,4
Charlotte,28205,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,2013,4
Columbus,31907,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,2014,3
Columbus,31907,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,2014,3
New York City,10009,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,2014,9
New York City,10009,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,2014,9
New York City,10009,Art,Newell 333,5.56,2,0.0,2014,9
New York City,10009,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,2014,9
San Francisco,94109,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,2011,9
Manchester,6040,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0.0,2013,10
Manchester,6040,Supplies,Staples,7.36,2,0.0,2013,10
Manchester,6040,Storage,Pizazz Global Quick File,104.79,7,0.0,2013,10
Manchester,6040,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0.0,2013,10
Harlingen,78550,Paper,Xerox 1930,25.92,5,0.2,2014,5
Harlingen,78550,Storage,File Shuttle I and Handi-File,53.424,3,0.2,2014,5
Tucson,85705,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,2011,7
Tucson,85705,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,2011,7
Tucson,85705,Art,Newell 324,9.24,1,0.2,2011,7
Tucson,85705,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,2011,7
Quincy,62301,Paper,Xerox 1960,99.136,4,0.2,2013,9
Franklin,2038,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,2014,8
Houston,77095,Appliances,Holmes Odor Grabber,8.652,3,0.8,2012,4
Houston,77095,Storage,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2012,4
Houston,77095,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,2012,4
San Francisco,94109,Paper,Southworth Structures Collection,50.96,7,0.0,2013,10
San Francisco,94109,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,2013,10
Taylor,48180,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,2012,6
Pembroke Pines,33024,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,2012,11
Pembroke Pines,33024,Accessories,Logitech Media Keyboard K200,83.976,3,0.2,2012,11
Philadelphia,19140,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,2012,12
Philadelphia,19140,Furnishings,3M Hangers With Command Adhesive,2.96,1,0.2,2012,12
Cincinnati,45231,Art,Crayola Colored Pencils,2.624,1,0.2,2011,11
New York City,10009,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,2014,12
New York City,10009,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0.0,2014,12
Des Moines,98198,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,2011,9
Des Moines,98198,Copiers,Canon PC1080F Personal Copier,1799.97,3,0.0,2011,9
Peoria,61604,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,2011,6
Las Vegas,89115,Binders,Tuf-Vin Binders,75.792,3,0.2,2014,7
Warwick,2886,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0.0,2014,10
Warwick,2886,Paper,Xerox 1958,12.96,2,0.0,2014,10
Jackson,49201,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,2012,10
Houston,77036,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,2013,9
Houston,77036,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,2013,9
Houston,77036,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,2013,9
Houston,77036,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,2013,9
Miami,33180,Paper,Xerox 1974,9.568,2,0.2,2011,12
Wilmington,28403,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,2011,4
New York City,10024,Appliances,Staples,35.91,3,0.0,2014,12
San Francisco,94110,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0.0,2014,12
San Francisco,94110,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,2014,12
San Francisco,94110,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0.0,2014,12
San Francisco,94110,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,2014,12
San Francisco,94110,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0.0,2014,12
San Francisco,94110,Labels,Self-Adhesive Removable Labels,28.35,9,0.0,2014,12
San Francisco,94110,Paper,Xerox 1908,55.98,1,0.0,2014,12
San Francisco,94110,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,2014,12
San Francisco,94110,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,2014,12
Seattle,98105,Paper,Xerox 191,139.86,7,0.0,2014,11
Seattle,98105,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,2014,11
Huntington Beach,92646,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,2014,6
Los Angeles,90004,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,2013,4
Richmond,40475,Paper,Xerox 1987,5.78,1,0.0,2014,11
Los Angeles,90045,Art,American Pencil,9.32,4,0.0,2014,3
Los Angeles,90045,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,2014,3
Louisville,80027,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,2011,6
Lawrence,1841,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0.0,2014,10
Lawrence,1841,Storage,Crate-A-Files,32.7,3,0.0,2014,10
Jackson,39212,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,2014,8
Canton,48187,Furnishings,Coloredge Poster Frame,28.4,2,0.0,2014,11
Canton,48187,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,2014,11
New Rochelle,10801,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0.0,2011,9
San Antonio,78207,Art,Design Ebony Sketching Pencil,6.672,6,0.2,2014,10
Gastonia,28052,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,2013,4
Gastonia,28052,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,2013,4
Gastonia,28052,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,2013,4
Gastonia,28052,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,2013,4
Lowell,1852,Storage,Letter Size Cart,714.3,5,0.0,2013,6
Jacksonville,32216,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,2011,12
Jacksonville,32216,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,2011,12
Chicago,60623,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,2013,6
Chicago,60623,Paper,Xerox 1908,313.488,7,0.2,2013,6
Houston,77070,Paper,Xerox 1897,31.872,8,0.2,2014,9
New York City,10024,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2014,1
Detroit,48227,Furnishings,Aluminum Document Frame,12.22,1,0.0,2013,9
Detroit,48227,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,2013,9
Detroit,48227,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,2013,9
Detroit,48227,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,2013,9
Detroit,48227,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,2013,9
Detroit,48227,Labels,Avery 520,22.05,7,0.0,2013,9
Columbus,47201,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,2014,3
Auburn,13021,Art,Newell 345,59.52,3,0.0,2013,4
Auburn,13021,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,2013,4
Auburn,13021,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.0,2013,4
Auburn,13021,Art,50 Colored Long Pencils,30.48,3,0.0,2013,4
Auburn,13021,Art,Newell 342,9.84,3,0.0,2013,4
Auburn,13021,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.0,2013,4
Akron,44312,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,2014,10
Akron,44312,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,2014,10
Norman,73071,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,2013,12
Concord,94521,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,2011,2
Decatur,62521,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,2013,9
Decatur,62521,Envelopes,Staples,8.928,2,0.2,2013,9
Seattle,98115,Appliances,3M Office Air Cleaner,103.92,4,0.0,2012,12
Seattle,98115,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0.0,2012,12
Seattle,98115,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,2012,12
Phoenix,85023,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,2013,4
Phoenix,85023,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,2013,4
Phoenix,85023,Binders,Poly Designer Cover & Back,28.485,5,0.7,2013,4
Phoenix,85023,Supplies,Premier Electric Letter Opener,185.376,2,0.2,2013,4
Phoenix,85023,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,2013,4
Park Ridge,60068,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,2012,1
Amarillo,79109,Bookcases,Bush Mission Pointe Library,205.3328,2,0.32,2014,4
Chicago,60610,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,2013,12
Lindenhurst,11757,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,2012,12
San Francisco,94110,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,2011,11
San Francisco,94110,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,2011,11
San Francisco,94110,Phones,Samsung Galaxy Note 3,703.968,4,0.2,2011,11
San Francisco,94110,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,2011,11
San Francisco,94110,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,2011,11
San Francisco,94110,Paper,Xerox 1912,94.85,5,0.0,2011,11
Los Angeles,90008,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,2013,7
Troy,12180,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0.0,2013,10
New York City,10024,Art,Prang Colored Pencils,14.7,5,0.0,2013,6
New York City,10024,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0.0,2013,6
San Diego,92024,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0.0,2011,10
New York City,10024,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0.0,2011,7
New York City,10024,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,2011,7
Los Angeles,90045,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0.0,2014,6
Los Angeles,90045,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,2014,6
Los Angeles,90045,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,2014,6
Chicago,60610,Phones,Apple iPhone 5S,2735.952,6,0.2,2011,10
Huntsville,77340,Phones,Square Credit Card Reader,7.992,1,0.2,2011,6
Huntsville,77340,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,2011,6
Huntsville,77340,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,2011,6
Rochester,14609,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,2011,9
Rochester,14609,Envelopes,Colored Envelopes,11.07,3,0.0,2011,9
Seattle,98115,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0.0,2013,5
Memphis,38109,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,2013,3
Fayetteville,72701,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0.0,2012,12
Costa Mesa,92627,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,2013,7
Costa Mesa,92627,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0.0,2013,7
Costa Mesa,92627,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,2013,7
Costa Mesa,92627,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0.0,2013,7
Parker,80134,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,2013,5
Parker,80134,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,2013,5
Parker,80134,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,2013,5
Parker,80134,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,2013,5
Parker,80134,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,2013,5
New York City,10024,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,2014,11
Atlanta,30318,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0.0,2012,3
Atlanta,30318,Art,Newell 344,8.34,3,0.0,2012,3
Atlanta,30318,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,2012,3
Atlanta,30318,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0.0,2012,3
Gladstone,64118,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.0,2014,11
Gladstone,64118,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0.0,2014,11
Newark,43055,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,2013,10
Los Angeles,90049,Art,Newell 327,6.63,3,0.0,2014,12
Los Angeles,90049,Art,Newell 317,5.88,2,0.0,2014,12
Great Falls,59405,Copiers,Canon Image Class D660 Copier,2999.95,5,0.0,2014,1
Great Falls,59405,Storage,Advantus Rolling Storage Box,51.45,3,0.0,2014,1
Great Falls,59405,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0.0,2014,1
Great Falls,59405,Storage,Tennsco Single-Tier Lockers,1126.02,3,0.0,2014,1
Houston,77041,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,2012,3
Houston,77041,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,2012,3
Houston,77041,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,2012,3
Detroit,48234,Tables,Balt Solid Wood Rectangular Table,210.98,2,0.0,2014,1
Los Angeles,90032,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,2013,5
Los Angeles,90032,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0.0,2013,5
